NODE_ID,MSG_COUNT,RSSI_PLACEHOLDER,TIMESTAMP_GPS,LATITUDE,LONGITUDE,CO2_PPM,CO_PPM,TEMPERATURE_C,HUMIDITY_PERC,SERVER_TIMESTAMP_UTC
barcoAM01,1263,0,2025-06-04T20:56:51.00Z,N/A,N/A,nan,10.0,29.0,63.0,2025-06-04T20:56:51.190747Z
barcoAM01,1264,0,2025-06-04T20:56:52.00Z,N/A,N/A,nan,10.0,29.0,63.0,2025-06-04T20:56:52.136290Z
barcoAM01,1265,0,2025-06-04T20:56:53.00Z,N/A,N/A,nan,10.0,29.9,63.0,2025-06-04T20:56:53.333091Z
barcoAM01,1266,0,2025-06-04T20:56:53.00Z,N/A,N/A,nan,10.0,29.2,63.0,2025-06-04T20:56:54.260460Z
barcoAM01,1267,0,2025-06-04T20:56:55.00Z,N/A,N/A,nan,10.0,29.4,63.0,2025-06-04T20:56:55.290705Z
barcoAM01,1268,0,2025-06-04T20:56:56.00Z,N/A,N/A,nan,10.0,29.8,63.0,2025-06-04T20:56:56.303834Z
barcoAM01,1269,0,2025-06-04T20:56:57.00Z,N/A,N/A,nan,10.0,29.4,63.0,2025-06-04T20:56:57.124668Z
barcoAM01,1270,0,2025-06-04T20:56:58.00Z,N/A,N/A,nan,10.0,29.5,63.0,2025-06-04T20:56:58.206067Z
barcoAM01,1271,0,2025-06-04T20:56:59.00Z,N/A,N/A,nan,10.0,29.7,63.0,2025-06-04T20:56:59.171912Z
barcoAM01,1272,0,2025-06-04T20:56:59.00Z,N/A,N/A,nan,10.0,29.4,63.0,2025-06-04T20:57:00.195592Z
barcoAM01,1273,0,2025-06-04T20:57:01.00Z,N/A,N/A,nan,10.0,29.8,63.0,2025-06-04T20:57:01.219496Z
barcoAM01,1274,0,2025-06-04T20:57:02.00Z,N/A,N/A,nan,10.0,29.4,63.0,2025-06-04T20:57:02.136295Z
barcoAM01,1275,0,2025-06-04T20:57:03.00Z,N/A,N/A,nan,10.0,29.4,63.0,2025-06-04T20:57:03.266760Z
barcoAM01,1276,0,2025-06-04T20:57:04.00Z,N/A,N/A,nan,10.0,29.9,63.0,2025-06-04T20:57:04.322210Z
barcoAM01,1277,0,2025-06-04T20:57:05.00Z,N/A,N/A,nan,10.0,29.9,63.0,2025-06-04T20:57:05.182238Z
barcoAM01,1278,0,2025-06-04T20:57:05.00Z,N/A,N/A,nan,10.0,29.0,63.0,2025-06-04T20:57:06.136118Z
barcoAM01,1279,0,2025-06-04T20:57:07.00Z,N/A,N/A,nan,10.0,29.8,63.0,2025-06-04T20:57:07.268004Z
barcoAM01,1280,0,2025-06-04T20:57:08.00Z,N/A,N/A,nan,10.0,29.4,63.0,2025-06-04T20:57:08.205122Z
barcoAM01,1281,0,2025-06-04T20:57:09.00Z,N/A,N/A,nan,10.0,29.4,63.0,2025-06-04T20:57:09.227950Z
barcoAM01,1282,0,2025-06-04T20:57:10.00Z,N/A,N/A,nan,10.0,29.7,63.0,2025-06-04T20:57:10.335151Z
barcoAM01,1283,0,2025-06-04T20:57:11.00Z,N/A,N/A,nan,10.0,29.4,63.0,2025-06-04T20:57:11.276143Z
barcoAM01,1284,0,2025-06-04T20:57:11.00Z,N/A,N/A,nan,10.0,29.9,63.0,2025-06-04T20:57:12.219249Z
barcoAM01,1285,0,2025-06-04T20:57:13.00Z,N/A,N/A,nan,10.0,29.9,63.0,2025-06-04T20:57:13.327973Z
barcoAM01,1286,0,2025-06-04T20:57:14.00Z,N/A,N/A,nan,10.0,29.4,63.0,2025-06-04T20:57:14.349583Z
barcoAM01,1287,0,2025-06-04T20:57:15.00Z,N/A,N/A,nan,10.0,29.5,63.0,2025-06-04T20:57:15.161827Z
barcoAM01,1288,0,2025-06-04T20:57:16.00Z,N/A,N/A,nan,10.0,29.7,63.0,2025-06-04T20:57:16.187924Z
barcoAM01,1289,0,2025-06-04T20:57:17.00Z,N/A,N/A,nan,10.0,29.2,63.0,2025-06-04T20:57:17.218137Z
barcoAM01,1290,0,2025-06-04T20:57:17.00Z,N/A,N/A,nan,10.0,29.6,63.0,2025-06-04T20:57:18.152132Z
barcoAM01,1291,0,2025-06-04T20:57:19.00Z,N/A,N/A,nan,10.0,29.2,63.0,2025-06-04T20:57:19.151266Z
barcoAM01,1292,0,2025-06-04T20:57:20.00Z,N/A,N/A,nan,10.0,29.2,63.0,2025-06-04T20:57:20.207283Z
barcoAM01,1293,0,2025-06-04T20:57:21.00Z,N/A,N/A,nan,10.0,29.3,63.0,2025-06-04T20:57:21.329239Z
barcoAM01,1294,0,2025-06-04T20:57:22.00Z,N/A,N/A,nan,10.0,29.1,63.0,2025-06-04T20:57:22.333086Z
barcoAM01,1295,0,2025-06-04T20:57:23.00Z,N/A,N/A,nan,10.0,29.3,63.0,2025-06-04T20:57:23.168256Z
barcoAM01,1296,0,2025-06-04T20:57:23.00Z,N/A,N/A,nan,10.0,29.0,63.0,2025-06-04T20:57:24.199707Z
barcoAM01,1297,0,2025-06-04T20:57:25.00Z,N/A,N/A,nan,10.0,29.9,63.0,2025-06-04T20:57:25.223724Z
barcoAM01,1298,0,2025-06-04T20:57:26.00Z,N/A,N/A,nan,10.0,29.7,63.0,2025-06-04T20:57:26.221984Z
barcoAM01,1299,0,2025-06-04T20:57:27.00Z,N/A,N/A,nan,10.0,29.3,63.0,2025-06-04T20:57:27.246522Z
barcoAM01,1300,0,2025-06-04T20:57:28.00Z,N/A,N/A,nan,10.0,29.9,63.0,2025-06-04T20:57:28.326787Z
barcoAM01,1301,0,2025-06-04T20:57:29.00Z,N/A,N/A,nan,10.0,29.0,63.0,2025-06-04T20:57:29.217297Z
barcoAM01,1302,0,2025-06-04T20:57:29.00Z,N/A,N/A,nan,10.0,29.1,63.0,2025-06-04T20:57:30.567684Z
barcoAM01,1303,0,2025-06-04T20:57:31.00Z,N/A,N/A,nan,10.0,29.8,63.0,2025-06-04T20:57:31.150756Z
barcoAM01,1304,0,2025-06-04T20:57:32.00Z,N/A,N/A,nan,10.0,29.8,63.0,2025-06-04T20:57:32.187018Z
barcoAM01,1305,0,2025-06-04T20:57:33.00Z,N/A,N/A,nan,10.0,29.3,63.0,2025-06-04T20:57:33.283592Z
barcoAM01,1306,0,2025-06-04T20:57:34.00Z,N/A,N/A,nan,10.0,29.4,63.0,2025-06-04T20:57:34.835321Z
barcoAM01,1307,0,2025-06-04T20:57:35.00Z,N/A,N/A,nan,10.0,29.4,63.0,2025-06-04T20:57:35.565076Z
barcoAM01,1308,0,2025-06-04T20:57:35.00Z,N/A,N/A,nan,10.0,29.9,64.0,2025-06-04T20:57:36.187941Z
barcoAM01,1309,0,2025-06-04T20:57:37.00Z,N/A,N/A,nan,10.0,29.9,63.0,2025-06-04T20:57:37.436789Z
barcoAM01,1310,0,2025-06-04T20:57:38.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:57:38.231232Z
barcoAM01,1311,0,2025-06-04T20:57:39.00Z,N/A,N/A,nan,10.0,29.2,63.0,2025-06-04T20:57:39.239004Z
barcoAM01,1312,0,2025-06-04T20:57:40.00Z,N/A,N/A,nan,10.0,29.4,64.0,2025-06-04T20:57:40.160084Z
barcoAM01,1313,0,2025-06-04T20:57:41.00Z,N/A,N/A,nan,10.0,29.9,63.0,2025-06-04T20:57:41.381858Z
barcoAM01,1314,0,2025-06-04T20:57:41.00Z,N/A,N/A,nan,10.0,29.4,64.0,2025-06-04T20:57:42.210501Z
barcoAM01,1315,0,2025-06-04T20:57:43.00Z,N/A,N/A,nan,10.0,29.7,64.0,2025-06-04T20:57:43.210389Z
barcoAM01,1316,0,2025-06-04T20:57:44.00Z,N/A,N/A,nan,10.0,29.9,64.0,2025-06-04T20:57:44.142605Z
barcoAM01,1317,0,2025-06-04T20:57:45.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:57:45.197963Z
barcoAM01,1318,0,2025-06-04T20:57:46.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:57:46.187555Z
barcoAM01,1319,0,2025-06-04T20:57:47.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:57:47.203293Z
barcoAM01,1320,0,2025-06-04T20:57:47.00Z,N/A,N/A,nan,10.0,29.3,64.0,2025-06-04T20:57:48.237494Z
barcoAM01,1321,0,2025-06-04T20:57:49.00Z,N/A,N/A,nan,10.0,29.0,64.0,2025-06-04T20:57:49.164263Z
barcoAM01,1322,0,2025-06-04T20:57:50.00Z,N/A,N/A,nan,10.0,29.4,64.0,2025-06-04T20:57:50.184767Z
barcoAM01,1323,0,2025-06-04T20:57:51.00Z,N/A,N/A,nan,10.0,29.0,64.0,2025-06-04T20:57:51.210996Z
barcoAM01,1324,0,2025-06-04T20:57:52.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:57:52.236042Z
barcoAM01,1325,0,2025-06-04T20:57:53.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:57:53.259029Z
barcoAM01,1326,0,2025-06-04T20:57:53.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:57:54.304111Z
barcoAM01,1327,0,2025-06-04T20:57:55.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:57:55.304445Z
barcoAM01,1328,0,2025-06-04T20:57:56.00Z,N/A,N/A,nan,10.0,29.0,64.0,2025-06-04T20:57:56.318265Z
barcoAM01,1329,0,2025-06-04T20:57:57.00Z,N/A,N/A,nan,10.0,29.3,64.0,2025-06-04T20:57:57.199661Z
barcoAM01,1330,0,2025-06-04T20:57:58.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:57:58.294009Z
barcoAM01,1331,0,2025-06-04T20:57:59.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:57:59.191568Z
barcoAM01,1332,0,2025-06-04T20:57:59.00Z,N/A,N/A,nan,10.0,29.6,64.0,2025-06-04T20:58:00.319265Z
barcoAM01,1333,0,2025-06-04T20:58:01.00Z,N/A,N/A,nan,10.0,29.8,64.0,2025-06-04T20:58:01.264340Z
barcoAM01,1334,0,2025-06-04T20:58:02.00Z,N/A,N/A,nan,10.0,29.8,64.0,2025-06-04T20:58:02.157510Z
barcoAM01,1335,0,2025-06-04T20:58:03.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:58:03.289090Z
barcoAM01,1336,0,2025-06-04T20:58:04.00Z,N/A,N/A,nan,10.0,29.8,64.0,2025-06-04T20:58:04.230429Z
barcoAM01,1337,0,2025-06-04T20:58:05.00Z,N/A,N/A,nan,10.0,29.7,64.0,2025-06-04T20:58:05.334906Z
barcoAM01,1338,0,2025-06-04T20:58:05.00Z,N/A,N/A,nan,10.0,29.6,64.0,2025-06-04T20:58:06.176040Z
barcoAM01,1339,0,2025-06-04T20:58:07.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:58:07.172878Z
barcoAM01,1340,0,2025-06-04T20:58:08.00Z,N/A,N/A,nan,10.0,29.6,64.0,2025-06-04T20:58:08.202292Z
barcoAM01,1341,0,2025-06-04T20:58:09.00Z,N/A,N/A,nan,10.0,29.7,64.0,2025-06-04T20:58:09.222791Z
barcoAM01,1342,0,2025-06-04T20:58:10.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:58:10.266602Z
barcoAM01,1343,0,2025-06-04T20:58:11.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:58:11.192703Z
barcoAM01,1344,0,2025-06-04T20:58:11.00Z,N/A,N/A,nan,10.0,29.8,64.0,2025-06-04T20:58:12.502776Z
barcoAM01,1345,0,2025-06-04T20:58:13.00Z,N/A,N/A,nan,10.0,29.9,64.0,2025-06-04T20:58:13.320143Z
barcoAM01,1346,0,2025-06-04T20:58:14.00Z,N/A,N/A,nan,10.0,29.9,64.0,2025-06-04T20:58:14.158702Z
barcoAM01,1347,0,2025-06-04T20:58:15.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:58:15.165564Z
barcoAM01,1348,0,2025-06-04T20:58:16.00Z,N/A,N/A,nan,10.0,29.9,64.0,2025-06-04T20:58:16.310001Z
barcoAM01,1349,0,2025-06-04T20:58:17.00Z,N/A,N/A,nan,10.0,29.6,64.0,2025-06-04T20:58:17.127256Z
barcoAM01,1350,0,2025-06-04T20:58:17.00Z,N/A,N/A,nan,10.0,29.7,64.0,2025-06-04T20:58:18.233352Z
barcoAM01,1351,0,2025-06-04T20:58:19.00Z,N/A,N/A,nan,10.0,29.7,64.0,2025-06-04T20:58:19.352670Z
barcoAM01,1352,0,2025-06-04T20:58:20.00Z,N/A,N/A,nan,10.0,29.4,64.0,2025-06-04T20:58:20.401220Z
barcoAM01,1353,0,2025-06-04T20:58:21.00Z,N/A,N/A,nan,10.0,29.9,64.0,2025-06-04T20:58:21.527099Z
barcoAM01,1354,0,2025-06-04T20:58:22.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:58:22.345981Z
barcoAM01,1355,0,2025-06-04T20:58:23.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:58:23.219990Z
barcoAM01,1356,0,2025-06-04T20:58:23.00Z,N/A,N/A,nan,10.0,29.6,64.0,2025-06-04T20:58:24.285682Z
barcoAM01,1357,0,2025-06-04T20:58:25.00Z,N/A,N/A,nan,10.0,29.7,64.0,2025-06-04T20:58:25.321885Z
barcoAM01,1358,0,2025-06-04T20:58:26.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:58:26.214182Z
barcoAM01,1359,0,2025-06-04T20:58:27.00Z,N/A,N/A,nan,10.0,29.9,64.0,2025-06-04T20:58:27.235730Z
barcoAM01,1360,0,2025-06-04T20:58:28.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:58:28.162946Z
barcoAM01,1361,0,2025-06-04T20:58:29.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:58:29.287214Z
barcoAM01,1362,0,2025-06-04T20:58:29.00Z,N/A,N/A,nan,10.0,29.7,64.0,2025-06-04T20:58:30.122613Z
barcoAM01,1363,0,2025-06-04T20:58:31.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:58:31.129686Z
barcoAM01,1364,0,2025-06-04T20:58:32.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:58:32.154072Z
barcoAM01,1365,0,2025-06-04T20:58:33.00Z,N/A,N/A,nan,10.0,29.3,64.0,2025-06-04T20:58:33.190438Z
barcoAM01,1366,0,2025-06-04T20:58:34.00Z,N/A,N/A,nan,10.0,29.8,64.0,2025-06-04T20:58:34.208989Z
barcoAM01,1367,0,2025-06-04T20:58:35.00Z,N/A,N/A,nan,10.0,29.4,64.0,2025-06-04T20:58:35.224707Z
barcoAM01,1368,0,2025-06-04T20:58:35.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:58:36.151557Z
barcoAM01,1369,0,2025-06-04T20:58:37.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:58:37.302718Z
barcoAM01,1370,0,2025-06-04T20:58:38.00Z,N/A,N/A,nan,10.0,29.7,64.0,2025-06-04T20:58:38.306808Z
barcoAM01,1371,0,2025-06-04T20:58:39.00Z,N/A,N/A,nan,10.0,29.3,64.0,2025-06-04T20:58:39.320882Z
barcoAM01,1372,0,2025-06-04T20:58:40.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:58:40.142556Z
barcoAM01,1373,0,2025-06-04T20:58:41.00Z,N/A,N/A,nan,10.0,29.7,64.0,2025-06-04T20:58:41.195413Z
barcoAM01,1374,0,2025-06-04T20:58:41.00Z,N/A,N/A,nan,10.0,29.0,64.0,2025-06-04T20:58:42.194914Z
barcoAM01,1375,0,2025-06-04T20:58:43.00Z,N/A,N/A,nan,10.0,29.9,64.0,2025-06-04T20:58:43.214219Z
barcoAM01,1376,0,2025-06-04T20:58:44.00Z,N/A,N/A,nan,10.0,29.0,64.0,2025-06-04T20:58:44.242185Z
barcoAM01,1377,0,2025-06-04T20:58:45.00Z,N/A,N/A,nan,10.0,29.6,64.0,2025-06-04T20:58:45.364428Z
barcoAM01,1378,0,2025-06-04T20:58:46.00Z,N/A,N/A,nan,10.0,29.7,64.0,2025-06-04T20:58:46.340617Z
barcoAM01,1379,0,2025-06-04T20:58:47.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:58:47.337525Z
barcoAM01,1380,0,2025-06-04T20:58:47.00Z,N/A,N/A,nan,10.0,29.4,64.0,2025-06-04T20:58:48.132410Z
barcoAM01,1381,0,2025-06-04T20:58:49.00Z,N/A,N/A,nan,10.0,29.9,64.0,2025-06-04T20:58:49.125906Z
barcoAM01,1382,0,2025-06-04T20:58:50.00Z,N/A,N/A,nan,10.0,29.6,64.0,2025-06-04T20:58:50.180992Z
barcoAM01,1383,0,2025-06-04T20:58:51.00Z,N/A,N/A,nan,10.0,29.6,64.0,2025-06-04T20:58:51.200515Z
barcoAM01,1384,0,2025-06-04T20:58:52.00Z,N/A,N/A,nan,10.0,29.3,64.0,2025-06-04T20:58:52.225384Z
barcoAM01,1385,0,2025-06-04T20:58:53.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:58:53.247345Z
barcoAM01,1386,0,2025-06-04T20:58:53.00Z,N/A,N/A,nan,10.0,29.9,64.0,2025-06-04T20:58:54.275979Z
barcoAM01,1387,0,2025-06-04T20:58:55.00Z,N/A,N/A,nan,10.0,29.0,64.0,2025-06-04T20:58:55.455672Z
barcoAM01,1388,0,2025-06-04T20:58:56.00Z,N/A,N/A,nan,10.0,29.7,64.0,2025-06-04T20:58:56.138677Z
barcoAM01,1389,0,2025-06-04T20:58:57.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:58:57.159977Z
barcoAM01,1390,0,2025-06-04T20:58:58.00Z,N/A,N/A,nan,10.0,29.4,64.0,2025-06-04T20:58:58.181499Z
barcoAM01,1391,0,2025-06-04T20:58:59.00Z,N/A,N/A,nan,10.0,29.0,64.0,2025-06-04T20:58:59.188050Z
barcoAM01,1392,0,2025-06-04T20:58:59.00Z,N/A,N/A,nan,10.0,29.3,64.0,2025-06-04T20:59:00.313449Z
barcoAM01,1393,0,2025-06-04T20:59:01.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:59:01.241996Z
barcoAM01,1394,0,2025-06-04T20:59:02.00Z,N/A,N/A,nan,10.0,29.6,64.0,2025-06-04T20:59:02.260097Z
barcoAM01,1395,0,2025-06-04T20:59:03.00Z,N/A,N/A,nan,10.0,29.3,64.0,2025-06-04T20:59:03.306743Z
barcoAM01,1396,0,2025-06-04T20:59:04.00Z,N/A,N/A,nan,10.0,29.8,64.0,2025-06-04T20:59:04.335871Z
barcoAM01,1397,0,2025-06-04T20:59:05.00Z,N/A,N/A,nan,10.0,29.0,64.0,2025-06-04T20:59:05.126993Z
barcoAM01,1398,0,2025-06-04T20:59:05.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:59:06.165257Z
barcoAM01,1399,0,2025-06-04T20:59:07.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:59:07.173528Z
barcoAM01,1400,0,2025-06-04T20:59:08.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:59:08.196513Z
barcoAM01,1401,0,2025-06-04T20:59:09.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:59:09.186921Z
barcoAM01,1402,0,2025-06-04T20:59:10.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:59:10.277877Z
barcoAM01,1403,0,2025-06-04T20:59:11.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:59:11.280211Z
barcoAM01,1404,0,2025-06-04T20:59:11.00Z,N/A,N/A,nan,10.0,29.8,64.0,2025-06-04T20:59:12.304886Z
barcoAM01,1405,0,2025-06-04T20:59:13.00Z,N/A,N/A,nan,10.0,29.7,64.0,2025-06-04T20:59:13.328419Z
barcoAM01,1406,0,2025-06-04T20:59:14.00Z,N/A,N/A,nan,10.0,29.4,64.0,2025-06-04T20:59:14.143665Z
barcoAM01,1407,0,2025-06-04T20:59:15.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:59:15.174303Z
barcoAM01,1408,0,2025-06-04T20:59:16.00Z,N/A,N/A,nan,10.0,29.4,64.0,2025-06-04T20:59:16.145886Z
barcoAM01,1409,0,2025-06-04T20:59:17.00Z,N/A,N/A,nan,10.0,29.6,64.0,2025-06-04T20:59:17.218461Z
barcoAM01,1410,0,2025-06-04T20:59:17.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:59:18.299496Z
barcoAM01,1411,0,2025-06-04T20:59:19.00Z,N/A,N/A,nan,10.0,29.0,64.0,2025-06-04T20:59:19.287581Z
barcoAM01,1412,0,2025-06-04T20:59:20.00Z,N/A,N/A,nan,10.0,29.8,64.0,2025-06-04T20:59:20.294362Z
barcoAM01,1413,0,2025-06-04T20:59:21.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:59:21.323775Z
barcoAM01,1414,0,2025-06-04T20:59:22.00Z,N/A,N/A,nan,10.0,29.7,64.0,2025-06-04T20:59:22.127921Z
barcoAM01,1415,0,2025-06-04T20:59:23.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:59:23.166603Z
barcoAM01,1416,0,2025-06-04T20:59:23.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:59:24.266828Z
barcoAM01,1417,0,2025-06-04T20:59:25.00Z,N/A,N/A,nan,10.0,29.2,64.0,2025-06-04T20:59:25.329238Z
barcoAM01,1418,0,2025-06-04T20:59:26.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:59:26.230205Z
barcoAM01,1419,0,2025-06-04T20:59:27.00Z,N/A,N/A,nan,10.0,29.6,64.0,2025-06-04T20:59:27.253567Z
barcoAM01,1420,0,2025-06-04T20:59:28.00Z,N/A,N/A,nan,10.0,29.0,64.0,2025-06-04T20:59:28.277772Z
barcoAM01,1421,0,2025-06-04T20:59:29.00Z,N/A,N/A,nan,10.0,29.1,64.0,2025-06-04T20:59:29.137504Z
barcoAM01,1422,0,2025-06-04T20:59:29.00Z,N/A,N/A,nan,10.0,29.8,65.0,2025-06-04T20:59:30.221865Z
barcoAM01,1423,0,2025-06-04T20:59:31.00Z,N/A,N/A,nan,10.0,29.0,64.0,2025-06-04T20:59:31.174191Z
barcoAM01,1424,0,2025-06-04T20:59:32.00Z,N/A,N/A,nan,10.0,29.9,64.0,2025-06-04T20:59:32.161593Z
barcoAM01,1425,0,2025-06-04T20:59:33.00Z,N/A,N/A,nan,10.0,29.3,65.0,2025-06-04T20:59:33.187300Z
barcoAM01,1426,0,2025-06-04T20:59:34.00Z,N/A,N/A,nan,10.0,29.3,65.0,2025-06-04T20:59:34.207576Z
barcoAM01,1427,0,2025-06-04T20:59:35.00Z,N/A,N/A,nan,10.0,29.3,64.0,2025-06-04T20:59:35.131117Z
barcoAM01,1428,0,2025-06-04T20:59:35.00Z,N/A,N/A,nan,10.0,29.9,65.0,2025-06-04T20:59:36.154294Z
barcoAM01,1429,0,2025-06-04T20:59:37.00Z,N/A,N/A,nan,10.0,29.9,65.0,2025-06-04T20:59:37.354417Z
barcoAM01,1430,0,2025-06-04T20:59:38.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:59:38.355480Z
barcoAM01,1431,0,2025-06-04T20:59:39.00Z,N/A,N/A,nan,10.0,29.1,65.0,2025-06-04T20:59:39.475608Z
barcoAM01,1432,0,2025-06-04T20:59:40.00Z,N/A,N/A,nan,10.0,29.3,65.0,2025-06-04T20:59:40.353373Z
barcoAM01,1433,0,2025-06-04T20:59:41.00Z,N/A,N/A,nan,10.0,29.7,65.0,2025-06-04T20:59:41.177486Z
barcoAM01,1434,0,2025-06-04T20:59:41.00Z,N/A,N/A,nan,10.0,29.4,65.0,2025-06-04T20:59:42.223702Z
barcoAM01,1435,0,2025-06-04T20:59:43.00Z,N/A,N/A,nan,10.0,29.2,65.0,2025-06-04T20:59:43.222075Z
barcoAM01,1436,0,2025-06-04T20:59:44.00Z,N/A,N/A,nan,10.0,29.3,64.0,2025-06-04T20:59:44.287426Z
barcoAM01,1437,0,2025-06-04T20:59:45.00Z,N/A,N/A,nan,10.0,29.5,64.0,2025-06-04T20:59:45.287720Z
barcoAM01,1438,0,2025-06-04T20:59:46.00Z,N/A,N/A,nan,10.0,29.8,65.0,2025-06-04T20:59:46.311722Z
barcoAM01,1439,0,2025-06-04T20:59:47.00Z,N/A,N/A,nan,10.0,29.5,65.0,2025-06-04T20:59:47.336884Z
barcoAM01,1440,0,2025-06-04T20:59:47.00Z,N/A,N/A,nan,10.0,29.2,65.0,2025-06-04T20:59:48.255318Z
barcoAM01,1441,0,2025-06-04T20:59:49.00Z,N/A,N/A,nan,10.0,29.5,65.0,2025-06-04T20:59:49.126204Z
barcoAM01,1442,0,2025-06-04T20:59:50.00Z,N/A,N/A,nan,10.0,29.8,65.0,2025-06-04T20:59:50.219087Z
barcoAM01,1443,0,2025-06-04T20:59:51.00Z,N/A,N/A,nan,10.0,29.8,65.0,2025-06-04T20:59:51.356845Z
barcoAM01,1444,0,2025-06-04T20:59:52.00Z,N/A,N/A,nan,10.0,29.7,65.0,2025-06-04T20:59:52.279274Z
barcoAM01,1445,0,2025-06-04T20:59:53.00Z,N/A,N/A,nan,10.0,29.0,65.0,2025-06-04T20:59:53.293485Z
barcoAM01,1446,0,2025-06-04T20:59:53.00Z,N/A,N/A,nan,10.0,29.2,65.0,2025-06-04T20:59:54.307657Z
barcoAM01,1447,0,2025-06-04T20:59:55.00Z,N/A,N/A,nan,10.0,29.3,65.0,2025-06-04T20:59:55.315514Z
barcoAM01,1448,0,2025-06-04T20:59:56.00Z,N/A,N/A,nan,10.0,29.5,65.0,2025-06-04T20:59:56.278976Z
barcoAM01,1449,0,2025-06-04T20:59:57.00Z,N/A,N/A,nan,10.0,29.0,65.0,2025-06-04T20:59:57.160207Z
barcoAM01,1450,0,2025-06-04T20:59:58.00Z,N/A,N/A,nan,10.0,29.1,65.0,2025-06-04T20:59:58.189715Z
barcoAM01,1451,0,2025-06-04T20:59:59.00Z,N/A,N/A,nan,10.0,29.6,65.0,2025-06-04T20:59:59.316068Z
barcoAM01,1452,0,2025-06-04T20:59:59.00Z,N/A,N/A,nan,10.0,29.7,65.0,2025-06-04T21:00:00.266977Z
barcoAM01,1453,0,2025-06-04T21:00:01.00Z,N/A,N/A,nan,10.0,29.3,65.0,2025-06-04T21:00:01.255318Z
barcoAM01,1454,0,2025-06-04T21:00:02.00Z,N/A,N/A,nan,10.0,29.0,65.0,2025-06-04T21:00:02.128714Z
barcoAM01,1455,0,2025-06-04T21:00:03.00Z,N/A,N/A,nan,10.0,29.1,65.0,2025-06-04T21:00:03.339122Z
barcoAM01,1456,0,2025-06-04T21:00:04.00Z,N/A,N/A,nan,10.0,29.9,65.0,2025-06-04T21:00:04.448344Z
barcoAM01,1457,0,2025-06-04T21:00:05.00Z,N/A,N/A,nan,10.0,29.0,65.0,2025-06-04T21:00:05.148015Z
barcoAM01,1458,0,2025-06-04T21:00:05.00Z,N/A,N/A,nan,10.0,29.1,65.0,2025-06-04T21:00:06.213274Z
barcoAM01,1459,0,2025-06-04T21:00:07.00Z,N/A,N/A,nan,10.0,29.7,65.0,2025-06-04T21:00:07.239675Z
barcoAM01,1460,0,2025-06-04T21:00:08.00Z,N/A,N/A,nan,10.0,29.3,65.0,2025-06-04T21:00:08.221246Z
